Class
0.9895106302580366
0.9564228242114511
0.9679941842374763
0.09893357188694013
0.9898973540102938
0.9895047471082266
0.9920954114999855
0.9679941733738614
0.9929418873649248
0.9929445576326319
0.9639040985942412
0.994362634109733
0.09893357194416141
0.9898973469706257
0.6335546784103865
0.956422824211392
0.9905227755985029
0.19152493850988564
0.9646582416099903
0.9564228242113918
0.19152493844338636
0.992095376094608
0.9270852983760602
0.10104003824431433
0.9477513579920098
0.8389848207897078
0.9983846655470743
